Index,id,member_id,loan_amnt,grade,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,addr_state,int_rate
4102,430205,510063,14000,B,B3,OTHER,58000,Not Verified,01-10-2009,Fully Paid,VA,11.83%
4103,430237,510129,4000,B,B5,RENT,39000,Not Verified,01-07-2009,Charged Off,NY,12.21%
4104,430262,510184,7200,C,C2,RENT,40000,Not Verified,01-08-2009,Fully Paid,GA,13.22%
4105,430268,510189,12000,A,A5,RENT,70000,Not Verified,01-08-2009,Fully Paid,CA,9.63%
4106,430330,510315,7750,G,G4,MORTGAGE,53000,Verified,01-08-2009,Charged Off,FL,19.79%
4107,430340,510327,4500,A,A5,OTHER,63000,Not Verified,01-07-2009,Fully Paid,VA,9.63%
4108,430373,510384,5000,B,B4,MORTGAGE,30000,Not Verified,01-08-2009,Charged Off,FL,11.89%
4109,430405,510431,9250,D,D1,RENT,31000,Not Verified,01-08-2009,Fully Paid,MN,14.11%
4110,430533,510607,6000,C,C5,MORTGAGE,70000,Verified,01-08-2009,Fully Paid,UT,13.79%
4111,430534,510614,3200,A,A1,MORTGAGE,36500,Not Verified,01-07-2009,Fully Paid,PA,7.37%
4112,430543,510621,7000,A,A3,MORTGAGE,65200,Verified,01-07-2009,Fully Paid,CO,8.00%
4113,430633,510782,10000,A,A5,MORTGAGE,43700,Verified,01-08-2009,Charged Off,TX,9.63%
4114,430646,510789,15000,C,C2,MORTGAGE,95000,Verified,01-08-2009,Charged Off,CA,12.84%
4115,430666,510816,8800,A,A4,RENT,23800,Not Verified,01-08-2009,Fully Paid,CA,9.32%
4116,430667,510825,8000,A,A5,MORTGAGE,48000,Source Verified,01-08-2009,Fully Paid,FL,9.63%
4117,430697,510863,18500,C,C3,MORTGAGE,79000,Verified,01-10-2009,Fully Paid,MA,13.57%
4118,430706,510883,8500,B,B1,MORTGAGE,42000,Source Verified,01-08-2009,Fully Paid,RI,10.95%
4119,430735,510915,1500,A,A3,RENT,63000,Verified,01-07-2009,Fully Paid,FL,8.00%
4120,430754,510941,5000,B,B4,RENT,50000,Verified,01-08-2009,Fully Paid,NJ,11.89%
4121,430755,510949,9300,A,A4,RENT,54996,Not Verified,01-08-2009,Fully Paid,IL,9.32%
4122,430767,510977,15000,B,B2,RENT,48000,Source Verified,01-08-2009,Fully Paid,FL,11.48%
4123,430770,510975,12800,C,C2,RENT,60000,Not Verified,01-08-2009,Fully Paid,OH,12.84%
4124,430804,511074,15000,E,E2,MORTGAGE,70000,Verified,01-08-2009,Fully Paid,MO,16.00%
4125,430831,511114,25000,B,B3,MORTGAGE,100000,Verified,01-08-2009,Fully Paid,SC,11.58%
4126,430850,510517,1200,A,A2,MORTGAGE,32000,Not Verified,01-08-2009,Fully Paid,TX,7.68%
4127,430886,511172,10000,C,C1,RENT,46000,Source Verified,01-08-2009,Fully Paid,CA,12.53%
4128,430892,511197,7000,A,A4,MORTGAGE,40000,Source Verified,01-08-2009,Fully Paid,VA,9.32%
4129,430908,511219,7800,C,C5,RENT,34000,Not Verified,01-08-2009,Charged Off,OH,13.79%
4130,430916,511232,21125,C,C3,MORTGAGE,176608,Verified,01-08-2009,Fully Paid,GA,13.16%
4131,430920,511228,12000,A,A5,RENT,60000,Verified,01-08-2009,Fully Paid,NJ,9.63%
4132,430924,511249,7775,B,B5,MORTGAGE,63000,Not Verified,01-08-2009,Fully Paid,WA,12.21%
4133,430951,511290,20000,C,C3,RENT,75000,Source Verified,01-08-2009,Fully Paid,MN,13.16%
4134,430962,511307,4000,B,B4,MORTGAGE,68004,Verified,01-08-2009,Charged Off,OH,11.89%
4135,430963,510529,5000,C,C2,RENT,36000,Verified,01-08-2009,Fully Paid,IL,13.22%
4136,430971,511321,25000,D,D1,MORTGAGE,116736,Verified,01-08-2009,Charged Off,IL,14.11%
4137,430976,504003,7000,A,A4,MORTGAGE,85000,Source Verified,01-08-2009,Fully Paid,WA,8.59%
4138,430989,511324,16000,B,B4,MORTGAGE,78000,Verified,01-08-2009,Fully Paid,WA,11.89%
4139,431032,511420,6000,D,D5,MORTGAGE,72000,Source Verified,01-08-2009,Fully Paid,KY,15.37%
4140,431035,511424,14075,B,B2,RENT,27996,Verified,01-08-2009,Charged Off,NJ,11.48%
4141,431052,511452,9600,A,A4,MORTGAGE,45760,Not Verified,01-05-2010,Fully Paid,AK,7.51%
4142,431061,511469,7000,E,E4,RENT,30996,Verified,01-08-2009,Fully Paid,NJ,16.63%
4143,431070,511484,25000,E,E1,RENT,108000,Verified,01-08-2009,Charged Off,CA,15.68%
4144,431072,511482,24000,C,C1,MORTGAGE,65700,Verified,01-09-2010,Fully Paid,CA,13.23%
4145,431081,441966,10875,C,C2,RENT,41500,Verified,01-08-2009,Charged Off,FL,12.84%
4146,431096,511534,8000,C,C3,RENT,50000,Verified,01-08-2009,Fully Paid,OH,13.16%
4147,431097,511538,8000,A,A4,MORTGAGE,43000,Source Verified,01-08-2009,Fully Paid,MO,9.32%
4148,431106,511552,7500,C,C1,RENT,48000,Not Verified,01-08-2009,Fully Paid,NY,12.53%
4149,431113,511554,4000,A,A2,OWN,19000,Not Verified,01-08-2009,Fully Paid,AL,7.40%
4150,431119,508940,7000,A,A4,MORTGAGE,49000,Not Verified,01-08-2009,Fully Paid,NY,9.32%
4151,431130,511576,3000,B,B2,MORTGAGE,65200,Not Verified,01-07-2009,Fully Paid,WV,11.26%
4152,431155,511614,9000,A,A5,MORTGAGE,120000,Source Verified,01-08-2009,Fully Paid,IL,8.94%
4153,431164,511621,6600,C,C2,RENT,70000,Source Verified,01-08-2009,Fully Paid,CA,12.84%
4154,431170,511645,5000,C,C4,OWN,15000,Verified,01-09-2009,Fully Paid,OH,13.92%
4155,431183,511665,2400,B,B5,OWN,36000,Source Verified,01-08-2009,Fully Paid,MD,12.21%
4156,431198,511674,2000,D,D5,MORTGAGE,79000,Not Verified,01-08-2009,Fully Paid,IL,16.00%
4157,431200,511679,7400,A,A3,MORTGAGE,37000,Not Verified,01-08-2009,Fully Paid,PA,8.00%
4158,431215,511706,4700,D,D3,OWN,19200,Source Verified,01-08-2009,Fully Paid,NJ,15.31%
4159,431218,511709,8000,C,C2,RENT,47000,Source Verified,01-08-2009,Charged Off,NJ,12.84%
4160,431261,511777,1500,C,C4,OWN,18000,Source Verified,01-08-2009,Fully Paid,PA,13.47%
4161,431288,511819,8600,D,D2,RENT,36500,Not Verified,01-08-2009,Fully Paid,CT,14.96%
4162,431294,511835,3500,A,A3,MORTGAGE,30000,Not Verified,01-08-2009,Fully Paid,IL,8.00%
4163,431299,511755,7000,B,B3,RENT,31221,Verified,01-08-2009,Fully Paid,TX,11.83%
4164,431302,510936,20000,C,C1,MORTGAGE,108000,Verified,01-08-2009,Fully Paid,GA,12.53%
4165,431408,512004,10000,A,A5,RENT,60350,Source Verified,01-08-2009,Fully Paid,NY,8.94%
4166,431418,512035,7200,C,C5,MORTGAGE,75000,Verified,01-08-2009,Fully Paid,FL,14.26%
4167,431433,512061,2500,B,B2,OWN,35000,Source Verified,01-08-2009,Fully Paid,RI,11.48%
4168,431443,512090,4800,C,C2,RENT,42000,Source Verified,01-08-2009,Fully Paid,SC,13.22%
4169,431478,512151,4500,C,C1,RENT,35000,Not Verified,01-08-2009,Fully Paid,NH,12.87%
4170,431496,512227,18000,C,C1,OWN,43236,Verified,01-08-2009,Fully Paid,MD,12.87%
4171,431559,512329,6350,A,A5,MORTGAGE,36000,Verified,01-08-2009,Fully Paid,PA,8.94%
4172,431597,512407,9850,A,A5,MORTGAGE,32000,Verified,01-08-2009,Fully Paid,GA,8.94%
4173,431602,512412,18000,E,E4,MORTGAGE,245000,Verified,01-08-2009,Fully Paid,FL,17.39%
4174,431631,512444,4900,B,B4,RENT,70000,Verified,01-08-2009,Fully Paid,FL,12.18%
4175,431643,512457,1250,B,B3,OWN,29500,Not Verified,01-08-2009,Fully Paid,MT,11.83%
4176,431672,512529,5750,A,A5,RENT,45900,Not Verified,01-08-2009,Fully Paid,CO,8.94%
4177,431678,512533,19125,C,C4,RENT,90200,Verified,01-08-2009,Fully Paid,NY,13.92%
4178,431712,512580,3000,C,C2,MORTGAGE,50402,Not Verified,01-08-2009,Fully Paid,GA,13.22%
4179,431744,512686,2500,B,B5,RENT,38060,Verified,01-08-2009,Fully Paid,MA,12.53%
4180,431783,512743,1000,C,C5,RENT,7000,Not Verified,01-11-2009,Fully Paid,WV,14.26%
4181,431785,512754,11000,B,B1,RENT,47160,Not Verified,01-08-2009,Fully Paid,KY,11.14%
4182,431806,512792,7500,C,C4,RENT,50000,Verified,01-08-2009,Charged Off,MA,13.92%
4183,431832,512829,12000,B,B1,RENT,32000,Verified,01-08-2009,Fully Paid,CA,11.14%
4184,431881,512897,12000,A,A5,OWN,39996,Not Verified,01-08-2009,Fully Paid,OH,8.94%
4185,431924,512965,8000,C,C4,MORTGAGE,80000,Not Verified,01-08-2009,Fully Paid,NM,13.92%
4186,431934,512994,4575,D,D4,OWN,24996,Not Verified,01-08-2009,Fully Paid,CO,15.65%
4187,431935,512991,5750,C,C3,MORTGAGE,42000,Verified,01-08-2009,Fully Paid,MI,13.57%
4188,431997,513122,17500,B,B3,MORTGAGE,78948,Verified,01-08-2009,Fully Paid,IL,11.83%
4189,432011,513147,6500,C,C2,OWN,62500,Verified,01-08-2009,Fully Paid,FL,13.22%
4190,432048,513242,20000,B,B2,MORTGAGE,105000,Verified,01-08-2009,Fully Paid,NM,11.48%
4191,432057,513269,20000,B,B4,MORTGAGE,190000,Verified,01-08-2009,Fully Paid,CA,12.18%
4192,432058,513271,4800,B,B1,RENT,35000,Not Verified,01-08-2009,Fully Paid,WV,11.14%
4193,432064,513282,6500,A,A3,MORTGAGE,50000,Not Verified,01-08-2009,Fully Paid,FL,7.74%
4194,432100,513378,10800,C,C2,RENT,57000,Verified,01-08-2009,Fully Paid,TX,13.22%
4195,432105,513380,8000,C,C1,RENT,26000,Verified,01-08-2009,Fully Paid,NJ,12.87%
4196,432108,513386,11400,A,A5,RENT,43000,Verified,01-01-2010,Fully Paid,TX,8.94%
4197,432182,509926,6900,C,C1,MORTGAGE,39000,Source Verified,01-08-2009,Fully Paid,TX,12.87%
4198,432184,513506,2200,B,B5,RENT,27500,Not Verified,01-08-2009,Fully Paid,PA,12.53%
4199,432185,513507,10000,A,A5,MORTGAGE,54996,Source Verified,01-09-2009,Fully Paid,NY,8.94%
4200,432200,513529,6000,A,A4,RENT,57996,Verified,01-08-2009,Fully Paid,FL,8.59%
4201,432225,513585,15000,C,C5,RENT,52000,Not Verified,01-10-2009,Fully Paid,CT,14.26%
4202,432227,513590,15000,B,B2,OTHER,84996,Verified,01-08-2009,Fully Paid,NY,11.48%
4203,432229,513593,7000,A,A4,RENT,90000,Verified,01-08-2009,Fully Paid,NJ,8.59%
4204,432230,513370,20000,C,C2,MORTGAGE,165000,Verified,01-08-2009,Fully Paid,CA,13.22%
4205,432254,513635,3600,A,A5,RENT,75000,Verified,01-12-2009,Fully Paid,CA,8.94%
4206,432264,453121,5000,E,E2,RENT,40900,Verified,01-08-2009,Fully Paid,CA,16.70%
4207,432271,513661,8000,A,A4,MORTGAGE,40000,Not Verified,01-08-2009,Fully Paid,KS,8.59%
4208,432293,513695,2400,B,B5,RENT,35000,Source Verified,01-08-2009,Fully Paid,OH,12.53%
4209,432311,513720,3000,C,C4,RENT,47208,Not Verified,01-08-2009,Fully Paid,NY,13.92%
4210,432324,513731,16000,B,B3,RENT,65000,Not Verified,01-08-2009,Fully Paid,FL,11.83%
4211,432335,506418,11000,B,B2,RENT,27300,Verified,01-08-2009,Fully Paid,CA,11.48%
4212,432365,513798,3375,B,B5,OWN,18000,Verified,01-08-2009,Fully Paid,IL,12.53%
4213,432376,513809,10000,A,A3,RENT,135000,Verified,01-08-2009,Fully Paid,MI,7.74%
4214,432377,513812,8000,D,D2,MORTGAGE,64000,Source Verified,01-08-2009,Fully Paid,AZ,14.96%
4215,432399,513869,12900,B,B1,MORTGAGE,60000,Not Verified,01-08-2009,Fully Paid,WA,11.14%
4216,432404,513879,15000,B,B2,MORTGAGE,65000,Source Verified,01-08-2009,Fully Paid,CA,11.48%
4217,432410,513890,5000,A,A3,OWN,15000,Verified,01-08-2009,Fully Paid,NM,7.74%
4218,432417,513891,20000,B,B3,MORTGAGE,105000,Verified,01-08-2009,Fully Paid,WA,11.83%
4219,432427,513918,9000,A,A4,MORTGAGE,75000,Verified,01-08-2009,Fully Paid,NJ,8.59%
4220,432469,382717,12000,B,B4,MORTGAGE,100000,Source Verified,01-08-2009,Fully Paid,NY,12.18%
4221,432491,514033,20000,D,D1,RENT,85155,Verified,01-08-2009,Fully Paid,CT,14.61%
4222,432493,514038,13000,C,C1,RENT,78000,Verified,01-08-2009,Fully Paid,MD,12.87%
4223,432494,514041,9200,A,A3,MORTGAGE,61476,Not Verified,01-08-2009,Fully Paid,GA,7.74%
4224,432551,514162,19000,B,B2,RENT,175000,Verified,01-08-2009,Fully Paid,CA,11.48%
4225,432554,514170,5000,A,A4,OWN,33004,Source Verified,01-08-2009,Fully Paid,CA,8.59%
4226,432558,514144,18000,D,D3,RENT,95000,Verified,01-08-2009,Fully Paid,CA,15.31%
4227,432571,488063,10000,A,A3,MORTGAGE,70000,Verified,01-08-2009,Fully Paid,CT,7.74%
4228,432574,514207,2800,C,C1,MORTGAGE,45325,Verified,01-08-2009,Charged Off,CA,12.87%
4229,432592,514251,4800,C,C2,RENT,50000,Verified,01-08-2009,Fully Paid,FL,13.22%
4230,432604,514043,7500,A,A3,MORTGAGE,31200,Verified,01-08-2009,Fully Paid,UT,7.74%
4231,432628,513679,7000,A,A3,RENT,52000,Verified,01-08-2009,Fully Paid,MA,7.74%
4232,432642,514500,6000,C,C1,RENT,65004,Verified,01-08-2009,Fully Paid,NJ,12.87%
4233,432657,514453,10000,A,A4,RENT,73000,Verified,01-08-2009,Fully Paid,OH,8.59%
4234,432711,514682,20000,B,B4,RENT,66996,Verified,01-08-2009,Fully Paid,VA,12.18%
4235,432747,514772,14000,D,D5,RENT,75000,Verified,01-08-2009,Fully Paid,PA,16.00%
4236,432766,514825,4800,A,A4,MORTGAGE,57996,Not Verified,01-08-2009,Fully Paid,DE,8.59%
4237,432771,514842,5000,A,A4,MORTGAGE,40000,Not Verified,01-08-2009,Fully Paid,MI,8.59%
4238,432774,514847,4800,B,B5,OTHER,63200,Verified,01-08-2009,Fully Paid,GA,12.53%
4239,432775,504240,7750,C,C3,RENT,26000,Verified,01-08-2009,Fully Paid,TX,13.16%
4240,432778,514867,20000,C,C4,RENT,84000,Verified,01-08-2009,Fully Paid,CA,13.92%
4241,432820,515007,1000,C,C3,RENT,12000,Not Verified,01-08-2009,Charged Off,MI,13.57%
4242,432831,515027,20000,D,D5,RENT,60000,Not Verified,01-08-2009,Fully Paid,CA,16.00%
4243,432850,515085,4500,A,A3,RENT,44004,Not Verified,01-08-2009,Fully Paid,MA,7.74%
4244,432853,515088,15000,D,D3,MORTGAGE,60000,Verified,01-09-2009,Fully Paid,LA,15.31%
4245,432854,515095,20000,D,D3,RENT,78000,Verified,01-08-2009,Fully Paid,MI,15.31%
4246,432863,515103,12000,C,C3,MORTGAGE,78000,Verified,01-08-2009,Fully Paid,OR,13.57%
4247,432918,515167,5000,B,B4,MORTGAGE,72000,Verified,01-08-2009,Fully Paid,AZ,12.18%
4248,432923,514664,3000,A,A3,RENT,64200,Verified,01-08-2009,Fully Paid,CA,7.74%
4249,432929,484555,20000,E,E3,RENT,100000,Verified,01-08-2009,Fully Paid,TX,17.04%
4250,432985,515328,4000,B,B5,RENT,35004,Not Verified,01-08-2009,Fully Paid,MO,12.53%
4251,432988,515301,3500,B,B2,MORTGAGE,35000,Not Verified,01-08-2009,Fully Paid,TX,11.48%
4252,433014,515376,20000,B,B3,RENT,75000,Verified,01-09-2009,Fully Paid,IL,11.83%
4253,433031,515415,2000,B,B1,RENT,42000,Not Verified,01-08-2009,Fully Paid,OK,11.14%
4254,433040,515445,2600,C,C2,RENT,27000,Not Verified,01-08-2009,Fully Paid,MI,13.22%
4255,433053,515472,3000,B,B3,RENT,42000,Verified,01-08-2009,Fully Paid,MN,11.83%
4256,433078,515520,4000,E,E4,RENT,52600,Verified,01-08-2009,Fully Paid,MN,17.39%
4257,433080,500064,10800,C,C3,RENT,55000,Verified,01-08-2009,Fully Paid,NJ,13.57%
4258,433101,515552,4000,B,B3,RENT,45000,Not Verified,01-08-2009,Fully Paid,CA,11.83%
4259,433106,515501,5200,C,C4,RENT,35000,Verified,01-08-2009,Fully Paid,AZ,13.92%
4260,433128,515597,10000,A,A4,RENT,39996,Source Verified,01-08-2009,Fully Paid,NJ,8.59%
4261,433133,515608,12000,B,B2,OWN,57300,Not Verified,01-08-2009,Fully Paid,NY,11.48%
4262,433141,515617,12000,C,C3,RENT,52000,Source Verified,01-08-2009,Fully Paid,MO,13.57%
4263,433142,515626,8000,B,B1,RENT,62000,Source Verified,01-08-2009,Fully Paid,MA,11.14%
4264,433144,515630,1000,B,B5,MORTGAGE,26650,Verified,01-08-2009,Fully Paid,TX,12.53%
4265,433152,515613,7500,B,B2,RENT,56400,Not Verified,01-08-2009,Fully Paid,CA,11.48%
4266,433155,515641,9000,B,B3,MORTGAGE,70000,Source Verified,01-08-2009,Fully Paid,NV,11.83%
4267,433166,515390,6500,D,D4,RENT,42500,Not Verified,01-08-2009,Charged Off,NY,15.65%
4268,433178,515684,7000,D,D2,MORTGAGE,72000,Not Verified,01-11-2009,Fully Paid,TX,14.96%
4269,433180,515690,15000,B,B1,MORTGAGE,66000,Not Verified,01-08-2009,Fully Paid,SC,11.14%
4270,433202,515734,20000,D,D2,MORTGAGE,101000,Verified,01-08-2009,Fully Paid,MA,14.96%
4271,433213,515754,20000,C,C4,RENT,45000,Verified,01-08-2009,Fully Paid,CA,13.92%
4272,433218,515764,12000,B,B4,MORTGAGE,90000,Verified,01-08-2009,Fully Paid,CA,12.18%
4273,433231,515797,5000,B,B1,OTHER,60000,Not Verified,01-08-2009,Fully Paid,SC,11.14%
4274,433245,515828,10500,C,C4,OWN,70500,Verified,01-08-2009,Charged Off,OR,13.92%
4275,433290,515910,14000,C,C5,RENT,110000,Not Verified,01-08-2009,Charged Off,FL,14.26%
4276,433297,515975,10000,B,B1,MORTGAGE,98400,Not Verified,01-12-2009,Fully Paid,NJ,11.14%
4277,433304,515988,5000,B,B5,RENT,19200,Not Verified,01-08-2009,Fully Paid,LA,12.53%
4278,433310,515909,12500,A,A5,RENT,42000,Verified,01-08-2009,Fully Paid,CA,8.94%
4279,433311,516004,10000,A,A5,MORTGAGE,122000,Verified,01-08-2009,Fully Paid,AL,8.94%
4280,433320,516021,15250,D,D3,MORTGAGE,160000,Verified,01-08-2009,Fully Paid,AZ,15.31%
4281,433322,515818,14000,A,A5,MORTGAGE,52000,Not Verified,01-09-2009,Fully Paid,WA,8.94%
4282,433336,516048,13000,A,A4,MORTGAGE,56004,Source Verified,01-08-2009,Fully Paid,NM,8.59%
4283,433364,516098,12500,A,A4,MORTGAGE,135996,Verified,01-08-2009,Fully Paid,AL,8.59%
4284,433371,516116,10400,B,B5,RENT,41004,Not Verified,01-08-2009,Fully Paid,PA,12.53%
4285,433409,516217,12800,B,B3,MORTGAGE,105000,Verified,01-08-2009,Fully Paid,VA,11.83%
4286,433423,516244,7600,A,A3,RENT,44208,Not Verified,01-08-2009,Fully Paid,NV,7.74%
4287,433448,516326,20000,C,C2,RENT,90000,Verified,01-08-2009,Fully Paid,CA,13.22%
4288,433450,516330,5500,A,A4,RENT,42312,Not Verified,01-08-2009,Fully Paid,VA,8.59%
4289,433467,516366,10000,A,A4,MORTGAGE,122004,Not Verified,01-08-2009,Fully Paid,PA,8.59%
4290,433469,516370,18500,C,C1,RENT,145000,Verified,01-08-2009,Fully Paid,CA,12.87%
4291,433495,516419,5000,A,A3,MORTGAGE,39500,Not Verified,01-08-2009,Fully Paid,SC,7.74%
4292,433496,516421,2000,A,A4,MORTGAGE,188004,Verified,01-08-2009,Fully Paid,AZ,8.59%
4293,433549,516550,10000,C,C1,MORTGAGE,100000,Not Verified,01-08-2009,Fully Paid,MI,12.87%
4294,433581,516617,12300,B,B5,MORTGAGE,31200,Source Verified,01-08-2009,Fully Paid,TX,12.53%
4295,433589,516636,15000,B,B4,RENT,52000,Verified,01-08-2009,Fully Paid,MA,12.18%
4296,433594,516622,6500,E,E1,RENT,21840,Verified,01-08-2009,Fully Paid,KY,16.35%
4297,433598,516650,1000,D,D2,RENT,37000,Source Verified,01-08-2009,Fully Paid,CA,14.96%
4298,433659,516627,19800,B,B2,RENT,116000,Verified,01-08-2009,Fully Paid,MD,11.48%
4299,433667,516779,20000,C,C2,MORTGAGE,85000,Verified,01-08-2009,Fully Paid,CO,13.22%
4300,433717,516876,10000,A,A3,MORTGAGE,48000,Verified,01-08-2009,Fully Paid,AZ,7.74%
4301,433725,516900,20000,B,B3,RENT,50004,Verified,01-08-2009,Fully Paid,VA,11.83%
4302,433761,516963,6000,B,B5,RENT,125000,Not Verified,01-08-2009,Fully Paid,NY,12.53%
4303,433767,516962,20000,B,B3,MORTGAGE,90000,Verified,01-08-2009,Fully Paid,FL,11.83%
4304,433777,516999,8000,C,C3,RENT,72000,Verified,01-08-2009,Fully Paid,MN,13.57%
4305,433800,517054,11750,D,D3,RENT,50004,Verified,01-08-2009,Fully Paid,CO,15.31%
4306,433805,517070,16000,A,A5,MORTGAGE,125000,Not Verified,01-12-2009,Fully Paid,CA,8.94%
4307,433822,517094,15000,B,B3,RENT,31200,Verified,01-08-2009,Fully Paid,AZ,11.83%
4308,433832,517107,3000,D,D5,OWN,22000,Not Verified,01-08-2009,Charged Off,FL,16.00%
4309,433837,517124,7000,A,A3,MORTGAGE,47500,Not Verified,01-08-2009,Fully Paid,MI,7.74%
4310,433848,517139,8725,B,B4,RENT,29004,Not Verified,01-09-2009,Fully Paid,OH,12.18%
4311,433869,517180,20000,D,D1,MORTGAGE,125000,Verified,01-08-2009,Fully Paid,FL,14.61%
4312,433888,517211,20000,B,B2,RENT,71874,Not Verified,01-08-2009,Fully Paid,CA,11.48%
4313,433890,517221,3600,A,A4,RENT,40000,Source Verified,01-08-2009,Fully Paid,AZ,8.59%
4314,433904,517244,5000,D,D1,MORTGAGE,95000,Verified,01-08-2009,Charged Off,CA,14.61%
4315,433943,517328,1600,C,C5,RENT,48000,Source Verified,01-08-2009,Fully Paid,NJ,14.26%
4316,433950,517340,4200,B,B2,RENT,65000,Not Verified,01-08-2009,Fully Paid,VA,11.48%
4317,433954,517351,4700,C,C4,MORTGAGE,27500,Verified,01-08-2009,Fully Paid,MI,13.92%
4318,433976,517387,6200,C,C4,RENT,42500,Not Verified,01-08-2009,Fully Paid,NY,13.92%
4319,433988,517408,7000,A,A3,RENT,180000,Verified,01-08-2009,Fully Paid,MI,7.74%
4320,433989,517399,12000,A,A5,MORTGAGE,100000,Source Verified,01-08-2009,Fully Paid,NJ,8.94%
4321,433996,517419,6500,D,D3,RENT,40100,Verified,01-08-2009,Fully Paid,NY,15.31%
4322,434007,517443,15000,B,B5,MORTGAGE,80000,Not Verified,01-10-2009,Fully Paid,RI,12.53%
4323,434021,517098,15000,B,B4,RENT,91000,Verified,01-08-2009,Charged Off,CA,12.18%
4324,434022,517488,2800,A,A2,RENT,8000,Source Verified,01-08-2009,Fully Paid,GA,7.40%
4325,434023,517497,15000,B,B4,MORTGAGE,78408,Verified,01-08-2009,Fully Paid,CA,12.18%
4326,434050,517544,10000,C,C2,RENT,32000,Not Verified,01-08-2009,Fully Paid,NY,13.22%
4327,434055,517529,20000,E,E3,RENT,186462,Verified,01-08-2009,Charged Off,NY,17.04%
4328,434063,517565,6700,C,C5,MORTGAGE,31200,Source Verified,01-08-2009,Fully Paid,FL,14.26%
4329,434070,517576,5000,C,C3,RENT,50532,Verified,01-08-2009,Fully Paid,TX,13.57%
4330,434074,517582,15600,B,B5,MORTGAGE,84996,Verified,01-08-2009,Charged Off,AZ,12.53%
4331,434076,517580,13300,D,D5,RENT,39875,Not Verified,01-08-2009,Fully Paid,NY,16.00%
4332,434092,517567,20000,C,C4,RENT,79701,Verified,01-08-2009,Fully Paid,CA,13.92%
4333,434106,517653,5000,B,B5,RENT,20004,Not Verified,01-08-2009,Fully Paid,RI,12.53%
4334,434125,517690,12000,B,B5,RENT,74000,Verified,01-08-2009,Fully Paid,FL,12.53%
4335,434127,517674,6125,A,A3,RENT,75400,Not Verified,01-08-2009,Fully Paid,CA,7.74%
4336,434143,517723,20000,B,B2,MORTGAGE,250000,Verified,01-08-2009,Fully Paid,VA,11.48%
4337,434155,517745,20000,B,B5,MORTGAGE,124000,Verified,01-08-2009,Charged Off,CA,12.53%
4338,434185,502515,6000,A,A5,MORTGAGE,60000,Not Verified,01-08-2009,Fully Paid,CT,8.94%
4339,434189,517806,5000,B,B1,RENT,30000,Not Verified,01-08-2009,Fully Paid,OH,11.14%
4340,434190,493686,7000,B,B3,RENT,65000,Not Verified,01-08-2009,Fully Paid,PA,11.83%
4341,434191,517809,10000,A,A5,MORTGAGE,180000,Verified,01-08-2009,Charged Off,FL,8.94%
4342,434197,517816,20000,E,E2,MORTGAGE,62000,Verified,01-08-2009,Fully Paid,OH,16.70%
4343,434223,517881,9000,B,B1,RENT,72000,Source Verified,01-08-2009,Fully Paid,NY,11.14%
4344,434239,517921,12000,B,B2,MORTGAGE,50000,Source Verified,01-08-2009,Fully Paid,IL,11.48%
4345,434244,517931,15000,D,D4,MORTGAGE,322400,Verified,01-08-2009,Fully Paid,GA,15.65%
4346,434246,517933,6400,C,C5,OWN,40000,Not Verified,01-01-2010,Charged Off,MA,14.22%
4347,434265,517934,15850,C,C5,MORTGAGE,50000,Not Verified,01-08-2009,Fully Paid,CT,14.26%
4348,434277,517984,10000,A,A5,RENT,62000,Verified,01-08-2009,Fully Paid,OH,8.94%
4349,434295,518006,12000,B,B4,OWN,41004,Verified,01-09-2009,Fully Paid,CT,12.18%
4350,434309,517966,10250,B,B2,MORTGAGE,80000,Verified,01-08-2009,Charged Off,NV,11.48%
4351,434317,518039,10000,D,D5,RENT,66847,Not Verified,01-08-2009,Fully Paid,CA,16.00%
4352,434336,518060,4000,D,D5,RENT,67000,Verified,01-08-2009,Fully Paid,AL,16.00%
4353,434340,518068,10000,F,F2,OWN,85000,Verified,01-08-2009,Fully Paid,NY,18.43%
4354,434368,518124,10500,A,A5,MORTGAGE,30000,Verified,01-08-2009,Fully Paid,FL,8.94%
4355,434370,518127,10000,B,B2,MORTGAGE,75000,Verified,01-08-2009,Fully Paid,NY,11.48%
4356,434386,518151,20000,D,D1,MORTGAGE,100000,Verified,01-08-2009,Fully Paid,GA,14.61%
4357,434456,518303,3600,B,B2,MORTGAGE,20004,Not Verified,01-09-2009,Fully Paid,CA,11.48%
4358,434459,518312,15000,D,D2,MORTGAGE,171996,Source Verified,01-08-2009,Fully Paid,IL,14.96%
